Company,Location,Date,Rocket,Mission,RocketStatus,MissionStatus,Latitude,Longitude,Country
MHI,LA-Y1; Tanegashima Space Center; Japan,2016-02-17,H-IIA 202,Astro H; Horyu 4 & Kinshachi 2 and 3,Active,Success,30.4,130.97, Japan
SpaceX,SLC-40; Cape Canaveral AFS; Florida; USA,2016-03-04,Falcon 9 Block 3,SES-9,Retired,Success,28.3922,-80.6077, USA
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2016-03-09,Ariane 5 ECA,Eutelsat 65 West A,Active,Success,5.236,-52.768, France
ISRO,Second Launch Pad; Satish Dhawan Space Centre; India,2016-03-10,PSLV-XL,IRNSS-1F,Active,Success,13.733,80.235, India
Roscosmos,Site 31/6; Baikonur Cosmodrome; Kazakhstan,2016-03-13,Soyuz 2.1b,Resurs-P No.3,Active,Success,45.965,63.305, Kazakhstan
Roscosmos,Site 200/39; Baikonur Cosmodrome; Kazakhstan,2016-03-14,Proton-M/Briz-M,ExoMars Trace Gas Orbiter & Schiaparelli EDM,Active,Success,45.965,63.305, Kazakhstan
Roscosmos,Site 1/5; Baikonur Cosmodrome; Kazakhstan,2016-03-18,Soyuz FG,Soyuz TMA-20M,Retired,Success,45.965,63.305, Kazakhstan
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2016-03-23,Atlas V 401,CRS OA-6,Active,Success,28.3922,-80.6077, USA
VKS RF,Site 43/4; Plesetsk Cosmodrome; Russia,2016-03-24,Soyuz 2.1a,Bars-M 2L,Active,Success,62.927,40.57, Russia
CASC,LC-2; Xichang Satellite Launch Center; China,2016-03-29,Long March 3A,BeiDou IGSO-6,Active,Success,28.246,102.027, China
Roscosmos,Site 31/6; Baikonur Cosmodrome; Kazakhstan,2016-03-31,Soyuz 2.1a,Progress MS-02,Active,Success,45.965,63.305, Kazakhstan
Blue Origin,Blue Origin Launch Site; West Texas; Texas; USA,2016-04-02,New Shepard,NS-4,Active,Success,31.4322,-104.7659, USA
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2016-04-05,Long March 2D,Shijian-10,Active,Success,40.958,100.291, China
SpaceX,SLC-40; Cape Canaveral AFS; Florida; USA,2016-04-08,Falcon 9 Block 3,CRS-8,Retired,Success,28.3922,-80.6077, USA
Arianespace,ELS; Guiana Space Centre; French Guiana; France,2016-04-25,Soyuz ST-A/Fregat-M,Sentinel 1B; MICROSCOPE & Others,Active,Success,5.236,-52.768, France
Roscosmos,Site 1S; Vostochny Cosmodrome; Russia,2016-04-28,Soyuz 2.1a/Volga,Mikhailo Lomonosov; Aist-2D; & SamSat 218,Active,Success,51.884,128.334, Russia
ISRO,First Launch Pad; Satish Dhawan Space Centre; India,2016-04-28,PSLV-XL,IRNSS-1G,Active,Success,13.733,80.235, India
SpaceX,SLC-40; Cape Canaveral AFS; Florida; USA,2016-05-06,Falcon 9 Block 3,JCSAT-14,Retired,Success,28.3922,-80.6077, USA
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2016-05-15,Long March 2D,Yaogan 30,Active,Success,40.958,100.291, China
Arianespace,ELS; Guiana Space Centre; French Guiana; France,2016-05-24,Soyuz ST-B/Fregat-MT,Galileo FOC FM10/FM11,Active,Success,5.236,-52.768, France
SpaceX,SLC-40; Cape Canaveral AFS; Florida; USA,2016-05-27,Falcon 9 Block 3,Thaicom 8,Retired,Success,28.3922,-80.6077, USA
VKS RF,Site 43/4; Plesetsk Cosmodrome; Russia,2016-05-29,Soyuz 2.1b/Fregat,GLONASS-M No.51S,Active,Success,62.927,40.57, Russia
CASC,LC-9; Taiyuan Satellite Launch Center; China,2016-05-30,Long March 4B,Ziyuan III-02 & ??uSat-1; 2,Active,Success,38.849,111.608, China
VKS RF,Site 133/3; Plesetsk Cosmodrome; Russia,2016-06-04,Rokot/Briz KM,Cosmos 2517,Retired,Success,62.927,40.57, Russia
ILS,Site 81/24; Baikonur Cosmodrome; Kazakhstan,2016-06-09,Proton-M/Briz-M,Intelsat 31 / DLA-2,Active,Success,45.965,63.305, Kazakhstan
ULA,SLC-37B; Cape Canaveral AFS; Florida; USA,2016-06-11,Delta IV Heavy,NROL-37,Active,Success,28.3922,-80.6077, USA
CASC,LC-3; Xichang Satellite Launch Center; China,2016-06-12,Long March 3C/E,BeiDou-2 G7,Active,Success,28.246,102.027, China
SpaceX,SLC-40; Cape Canaveral AFS; Florida; USA,2016-06-15,Falcon 9 Block 3,ABS-2A & Eutelsat 117 West B,Retired,Success,28.3922,-80.6077, USA
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2016-06-18,Ariane 5 ECA,EchoStar 18; BRISat,Active,Success,5.236,-52.768, France
Blue Origin,Blue Origin Launch Site; West Texas; Texas; USA,2016-06-19,New Shepard,NS-5,Active,Success,31.4322,-104.7659, USA
ISRO,Second Launch Pad; Satish Dhawan Space Centre; India,2016-06-22,PSLV-XL,Cartosat-2C & Rideshares,Active,Success,13.733,80.235, India
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2016-06-24,Atlas V 551,MUOS-5,Active,Success,28.3922,-80.6077, USA
CASC,LC-201; Wenchang Satellite Launch Center; China,2016-06-25,Long March 7/YZ-1A,Demo Flight,Active,Success,19.6144,110.9516, China
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2016-06-29,Long March 4B,Shijian 16-02,Active,Success,40.958,100.291, China
Roscosmos,Site 1/5; Baikonur Cosmodrome; Kazakhstan,2016-07-07,Soyuz FG,Soyuz MS-01,Retired,Success,45.965,63.305, Kazakhstan
Roscosmos,Site 31/6; Baikonur Cosmodrome; Kazakhstan,2016-07-16,Soyuz U,Progress MS-03,Retired,Success,45.965,63.305, Kazakhstan
SpaceX,SLC-40; Cape Canaveral AFS; Florida; USA,2016-07-18,Falcon 9 Block 3,CRS-9,Retired,Success,28.3922,-80.6077, USA
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2016-07-28,Atlas V 421,NROL-61,Active,Success,28.3922,-80.6077, USA
CASC,LC-3; Xichang Satellite Launch Center; China,2016-08-05,Long March 3B/E,Tiantong-1 01,Active,Success,28.246,102.027, China
CASC,LC-9; Taiyuan Satellite Launch Center; China,2016-08-09,Long March 4C,Gaofen-3,Active,Success,38.849,111.608, China
SpaceX,SLC-40; Cape Canaveral AFS; Florida; USA,2016-08-14,Falcon 9 Block 3,JCSAT-16,Retired,Success,28.3922,-80.6077, USA
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2016-08-15,Long March 2D,QUESS; Lixing-1; & 3CAT 2,Active,Success,40.958,100.291, China
ULA,SLC-37B; Cape Canaveral AFS; Florida; USA,2016-08-19,Delta IV Medium+ (4;2),AFSPC-6,Retired,Success,28.3922,-80.6077, USA
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2016-08-24,Ariane 5 ECA,Intelsat 33e; Intelsat 36,Active,Success,5.236,-52.768, France
CASC,LC-9; Taiyuan Satellite Launch Center; China,2016-08-31,Long March 4C,Gaofen-10,Active,Failure,38.849,111.608, China
SpaceX,SLC-40; Cape Canaveral AFS; Florida; USA,2016-09-01,Falcon 9 Block 3,AMOS-6,Retired,Prelaunch Failure,28.3922,-80.6077, USA
ISRO,Second Launch Pad; Satish Dhawan Space Centre; India,2016-09-08,GSLV Mk II,INSAT-3DR,Active,Success,13.733,80.235, India
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2016-09-08,Atlas V 411,OSIRIS-REx,Retired,Success,28.3922,-80.6077, USA
IAI,Pad 1; Palmachim Airbase; Israel,2016-09-13,Shavit-2,Ofek-11,Active,Success,31.892,34.716,Other
CASC,Site 901 (SLS-1); Jiuquan Satellite Launch Center; China,2016-09-15,Long March 2F/T,Tiangong-2,Active,Success,40.958,100.291, China
Arianespace,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,2016-09-16,Vega,PeruSat-1 and SkySats 4-7,Active,Success,5.236,-52.768, France
ISRO,First Launch Pad; Satish Dhawan Space Centre; India,2016-09-26,PSLV-G,ScatSat-1 & Rideshares,Retired,Success,13.733,80.235, India
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2016-10-05,Ariane 5 ECA,Sky Muster II; GSAT-18,Active,Success,5.236,-52.768, France
Blue Origin,Blue Origin Launch Site; West Texas; Texas; USA,2016-10-06,New Shepard,NS-6 (Inflight Escape Test),Active,Success,31.4322,-104.7659, USA
CASC,Site 901 (SLS-1); Jiuquan Satellite Launch Center; China,2016-10-16,Long March 2F/G,Shenzhou 11,Active,Success,40.958,100.291, China
Northrop,LP-0A; Wallops Flight Facility; Virginia; USA,2016-10-17,Antares 230,CRS OA-5,Retired,Success,37.9402,-75.4664, USA
Roscosmos,Site 31/6; Baikonur Cosmodrome; Kazakhstan,2016-10-19,Soyuz FG,Soyuz MS-02,Retired,Success,45.965,63.305, Kazakhstan
MHI,LA-Y1; Tanegashima Space Center; Japan,2016-11-02,H-IIA 202,Himawari 9,Active,Success,30.4,130.97, Japan
CASC,LC-101; Wenchang Satellite Launch Center; China,2016-11-03,Long March 5/YZ-2,Shijian-17,Active,Success,19.6144,110.9516, China
CASC,Site 95; Jiuquan Satellite Launch Center; China,2016-11-09,Long March 11,XPNAV 1; Xiaoxiang 1 & Others,Active,Success,40.958,100.291, China
ULA,SLC-3E; Vandenberg AFB; California; USA,2016-11-11,Atlas V 401,WorldView-4,Active,Success,34.742,-120.5724, USA
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2016-11-11,Long March 2D,Yunhai-1,Active,Success,40.958,100.291, China
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2016-11-17,Ariane 5 ES,Galileo FOC FM7/FM12-FM14,Retired,Success,5.236,-52.768, France
Roscosmos,Site 1/5; Baikonur Cosmodrome; Kazakhstan,2016-11-17,Soyuz FG,Soyuz MS-03,Retired,Success,45.965,63.305, Kazakhstan
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2016-11-19,Atlas V 541,GOES-R (GOES-16),Active,Success,28.3922,-80.6077, USA
CASC,LC-2; Xichang Satellite Launch Center; China,2016-11-22,Long March 3C/E,Tianlian I-04,Active,Success,28.246,102.027, China
Roscosmos,Site 1/5; Baikonur Cosmodrome; Kazakhstan,2016-12-01,Soyuz U,Progress MS-04,Retired,Failure,45.965,63.305, Kazakhstan
Arianespace,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,2016-12-05,Vega,G??kt??rk-1A,Active,Success,5.236,-52.768, France
ISRO,First Launch Pad; Satish Dhawan Space Centre; India,2016-12-07,PSLV-XL,Resourcesat-2A,Active,Success,13.733,80.235, India
ULA,SLC-37B; Cape Canaveral AFS; Florida; USA,2016-12-07,Delta IV Medium+ (5;4),WGS-8,Retired,Success,28.3922,-80.6077, USA
MHI,LA-Y2; Tanegashima Space Center; Japan,2016-12-09,H-IIB,HTV-6,Retired,Success,30.4,130.97, Japan
CASC,LC-3; Xichang Satellite Launch Center; China,2016-12-10,Long March 3B/E,Fengyun 4A,Active,Success,28.246,102.027, China
Northrop,Stargazer; Cape Canaveral AFS; Florida; USA,2016-12-15,Pegasus XL,CYGNSS,Active,Success,28.3922,-80.6077, USA
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2016-12-18,Atlas V 431,EchoStar 19,Retired,Success,28.3922,-80.6077, USA
JAXA,Mu Pad; Uchinoura Space Center; Japan,2016-12-20,Epsilon,ERG,Active,Success,31.251,131.081, Japan
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2016-12-21,Long March 2D,TanSat & Spark 1; 2,Active,Success,40.958,100.291, China
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2016-12-21,Ariane 5 ECA,Star One D1; JCSAT-15,Active,Success,5.236,-52.768, France
CASC,LC-9; Taiyuan Satellite Launch Center; China,2016-12-28,Long March 2D,SuperView-1 1; 2 & Bayi Kepu 1,Active,Partial Failure,38.849,111.608, China
CASC,LC-2; Xichang Satellite Launch Center; China,2017-01-05,Long March 3B/E,TJS 2,Active,Success,28.246,102.027, China
ExPace,Site 95; Jiuquan Satellite Launch Center; China,2017-01-09,Kuaizhou 1A,Jilin-1 03; Caton-1 & Xingyun Shiyan 1,Active,Success,40.958,100.291, China
SpaceX,SLC-4E; Vandenberg AFB; California; USA,2017-01-14,Falcon 9 Block 3,Iridium-1,Retired,Success,34.742,-120.5724, USA
JAXA,Uchinoura Space Center; Japan,2017-01-14,SS-520,TRICOM-1,Active,Failure,31.251,131.081, Japan
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2017-01-21,Atlas V 401,SBIRS GEO-3,Active,Success,28.3922,-80.6077, USA
MHI,LA-Y1; Tanegashima Space Center; Japan,2017-01-24,H-IIA 204,DSN-2,Active,Success,30.4,130.97, Japan
Arianespace,ELS; Guiana Space Centre; French Guiana; France,2017-01-28,Soyuz ST-B/Fregat-MT,Hispasat AG1,Active,Success,5.236,-52.768, France
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2017-02-14,Ariane 5 ECA,Intelsat 32e/SkyBrasil-1 & Telkom-3S,Active,Success,5.236,-52.768, France
ISRO,First Launch Pad; Satish Dhawan Space Centre; India,2017-02-15,PSLV-XL,Cartosat-2D & Rideshares,Active,Success,13.733,80.235, India
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-02-19,Falcon 9 Block 3,CRS-10,Retired,Success,28.5721,-80.648, USA
Roscosmos,Site 1/5; Baikonur Cosmodrome; Kazakhstan,2017-02-22,Soyuz U,Progress MS-05 (66P),Retired,Success,45.965,63.305, Kazakhstan
ULA,SLC-3E; Vandenberg AFB; California; USA,2017-03-01,Atlas V 401,NROL-79,Active,Success,34.742,-120.5724, USA
CASIC,Site 95; Jiuquan Satellite Launch Center; China,2017-03-02,Kaituozhe 2,Tiankun-1,Active,Success,40.958,100.291, China
Arianespace,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,2017-03-07,Vega,Sentinel 2B,Active,Success,5.236,-52.768, France
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-03-16,Falcon 9 Block 3,Echostar 23,Retired,Success,28.5721,-80.648, USA
MHI,LA-Y1; Tanegashima Space Center; Japan,2017-03-17,H-IIA 202,IGS-Radar 5,Active,Success,30.4,130.97, Japan
ULA,SLC-37B; Cape Canaveral AFS; Florida; USA,2017-03-19,Delta IV Medium+ (5;4),WGS-9,Retired,Success,28.3922,-80.6077, USA
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-03-30,Falcon 9 Block 3,SES-10,Retired,Success,28.5721,-80.648, USA
CASC,LC-2; Xichang Satellite Launch Center; China,2017-04-12,Long March 3B/E,Shijian 13,Active,Success,28.246,102.027, China
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2017-04-18,Atlas V 401,CRS OA-7,Active,Success,28.3922,-80.6077, USA
Roscosmos,Site 1/5; Baikonur Cosmodrome; Kazakhstan,2017-04-20,Soyuz FG,Soyuz MS-04 (50S),Retired,Success,45.965,63.305, Kazakhstan
CASC,LC-201; Wenchang Satellite Launch Center; China,2017-04-20,Long March 7/YZ-1A,Tianzhou 1,Active,Success,19.6144,110.9516, China
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-05-01,Falcon 9 Block 3,NROL-76,Retired,Success,28.5721,-80.648, USA
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2017-05-04,Ariane 5 ECA,Koreasat 7; SGDC-1,Active,Success,5.236,-52.768, France
ISRO,Second Launch Pad; Satish Dhawan Space Centre; India,2017-05-05,GSLV Mk II,GSAT-9,Active,Success,13.733,80.235, India
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-05-15,Falcon 9 Block 3,Inmarsat-5 F4,Retired,Success,28.5721,-80.648, USA
Arianespace,ELS; Guiana Space Centre; French Guiana; France,2017-05-18,Soyuz ST-A/Fregat-M,SES-15,Active,Success,5.236,-52.768, France
Rocket Lab,Rocket Lab LC-1A; M?hia Peninsula; New Zealand,2017-05-25,Electron,It's a Test,Active,Failure,-39.251,177.867,Other
VKS RF,Site 43/4; Plesetsk Cosmodrome; Russia,2017-05-25,Soyuz 2.1b/Fregat-M,EKS-2,Active,Success,62.927,40.57, Russia
MHI,LA-Y1; Tanegashima Space Center; Japan,2017-06-01,H-IIA 202,QZS-2,Active,Success,30.4,130.97, Japan
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2017-06-01,Ariane 5 ECA,ViaSat 2; Eutelsat 172B,Active,Success,5.236,-52.768, France
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-06-03,Falcon 9 Block 3,CRS-11,Retired,Success,28.5721,-80.648, USA
ISRO,Second Launch Pad; Satish Dhawan Space Centre; India,2017-06-05,GSLV Mk III,GSAT-19,Active,Success,13.733,80.235, India
ILS,Site 81/24; Baikonur Cosmodrome; Kazakhstan,2017-06-08,Proton-M/Briz-M,Echostar 21,Active,Success,45.965,63.305, Kazakhstan
Roscosmos,Site 31/6; Baikonur Cosmodrome; Kazakhstan,2017-06-14,Soyuz 2.1a,Progress MS-06 (67P),Active,Success,45.965,63.305, Kazakhstan
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2017-06-15,Long March 4B,HXMT & Others,Active,Success,40.958,100.291, China
CASC,LC-2; Xichang Satellite Launch Center; China,2017-06-18,Long March 3B/E,ChinaSat 9A,Active,Partial Failure,28.246,102.027, China
ISRO,First Launch Pad; Satish Dhawan Space Centre; India,2017-06-23,PSLV-XL,Cartosat-2E & Rideshares,Active,Success,13.733,80.235, India
VKS RF,Site 43/4; Plesetsk Cosmodrome; Russia,2017-06-23,Soyuz 2.1v/Volga,Cosmos 2519; 2521 and 2523,Active,Success,62.927,40.57, Russia
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-06-23,Falcon 9 Block 3,BulgariaSat-1,Retired,Success,28.5721,-80.648, USA
SpaceX,SLC-4E; Vandenberg AFB; California; USA,2017-06-25,Falcon 9 Block 3,Iridium-2,Retired,Success,34.742,-120.5724, USA
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2017-06-28,Ariane 5 ECA,Hellas Sat 3-Inmarsat S EAN; GSAT-17,Active,Success,5.236,-52.768, France
CASC,LC-101; Wenchang Satellite Launch Center; China,2017-07-02,Long March 5,Shijian-18,Active,Failure,19.6144,110.9516, China
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-07-05,Falcon 9 Block 3,Intelsat 35e,Retired,Success,28.5721,-80.648, USA
Roscosmos,Site 31/6; Baikonur Cosmodrome; Kazakhstan,2017-07-14,Soyuz 2.1a/Fregat,Kanopus-V IK & Rideshares,Active,Partial Failure,45.965,63.305, Kazakhstan
ISA,Imam Khomeini Spaceport; Semnan Space Center; Iran,2017-07-27,Simorgh,Test Flight,Active,Failure,35.234,53.921,Other
Roscosmos,Site 1/5; Baikonur Cosmodrome; Kazakhstan,2017-07-28,Soyuz FG,Soyuz MS-05 (51S),Retired,Success,45.965,63.305, Kazakhstan
Arianespace,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,2017-08-02,Vega,OPSAT 3000 & VENâ Ã¦S,Active,Success,5.236,-52.768, France
Roscosmos,Site 1/5; Baikonur Cosmodrome; Kazakhstan,2017-08-12,Soyuz FG,Soyuz MS-06 (52S),Retired,Success,45.965,63.305, Kazakhstan
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-08-14,Falcon 9 Block 4,CRS-12,Retired,Success,28.5721,-80.648, USA
VKS RF,Site 81/24; Baikonur Cosmodrome; Kazakhstan,2017-08-16,Proton-M/Briz-M,Blagovest-11L,Active,Success,45.965,63.305, Kazakhstan
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2017-08-18,Atlas V 401,TDRS-M (TDRS-13),Active,Success,28.3922,-80.6077, USA
MHI,LA-Y1; Tanegashima Space Center; Japan,2017-08-19,H-IIA 204,QZS-3,Active,Success,30.4,130.97, Japan
VKS RF,Site 43/4; Plesetsk Cosmodrome; Russia,2017-08-22,Soyuz 2.1b/Fregat-M,GLONASS-M No.52S,Active,Success,62.927,40.57, Russia
SpaceX,SLC-4E; Vandenberg AFB; California; USA,2017-08-24,Falcon 9 Block 3,Formosat-5,Retired,Success,34.742,-120.5724, USA
Northrop,SLC-46; Cape Canaveral AFS; Florida; USA,2017-08-25,Minotaur IV,ORS-5,Active,Success,28.3922,-80.6077, USA
ISRO,First Launch Pad; Satish Dhawan Space Centre; India,2017-08-31,PSLV-XL,IRNSS-1H,Active,Failure,13.733,80.235, India
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-09-07,Falcon 9 Block 4,OTV-5,Retired,Success,28.5721,-80.648, USA
ILS,Site 200/39; Baikonur Cosmodrome; Kazakhstan,2017-09-11,Proton-M/Briz-M,Amazonas 5,Active,Success,45.965,63.305, Kazakhstan
ULA,SLC-3E; Vandenberg AFB; California; USA,2017-09-24,Atlas V 541,NROL-42,Active,Success,34.742,-120.5724, USA
VKS RF,Site 200/39; Baikonur Cosmodrome; Kazakhstan,2017-09-28,Proton-M/Briz-M,AsiaSat 9,Active,Success,45.965,63.305, Kazakhstan
CASC,LC-3; Xichang Satellite Launch Center; China,2017-09-29,Long March 2C,Yaogan-30 A; B & C,Active,Success,28.246,102.027, China
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2017-09-29,Ariane 5 ECA,Intelsat 37e; BSAT-4a,Active,Success,5.236,-52.768, France
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2017-10-09,Long March 2D,VRSS-2,Active,Success,40.958,100.291, China
SpaceX,SLC-4E; Vandenberg AFB; California; USA,2017-10-09,Falcon 9 Block 4,Iridium-3,Retired,Success,34.742,-120.5724, USA
MHI,LA-Y1; Tanegashima Space Center; Japan,2017-10-09,H-IIA 202,QZS-4,Active,Success,30.4,130.97, Japan
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-10-11,Falcon 9 Block 3,SES-11 / EchoStar 105,Retired,Success,28.5721,-80.648, USA
Eurockot,Site 133/3; Plesetsk Cosmodrome; Russia,2017-10-13,Rokot/Briz KM,Sentinel-5P,Retired,Success,62.927,40.57, Russia
Roscosmos,Site 31/6; Baikonur Cosmodrome; Kazakhstan,2017-10-14,Soyuz 2.1a,Progress MS-07 (68P),Active,Success,45.965,63.305, Kazakhstan
ULA,SLC-41; Cape Canaveral AFS; Florida; USA,2017-10-15,Atlas V 421,NROL-52,Active,Success,28.3922,-80.6077, USA
SpaceX,LC-39A; Kennedy Space Center; Florida; USA,2017-10-30,Falcon 9 Block 4,Koreasat 5A,Retired,Success,28.5721,-80.648, USA
Northrop,SLC-576E; Vandenberg AFB; California; USA,2017-10-31,Minotaur C (Taurus),SkySat & Flock-3m,Active,Success,34.742,-120.5724, USA
CASC,LC-2; Xichang Satellite Launch Center; China,2017-11-05,Long March 3B/YZ-1,BeiDou-3 M1 & M2,Active,Success,28.246,102.027, China
Arianespace,ELV-1 (SLV); Guiana Space Centre; French Guiana; France,2017-11-08,Vega,Mohammed VI-A,Active,Success,5.236,-52.768, France
Northrop,LP-0A; Wallops Flight Facility; Virginia; USA,2017-11-12,Antares 230,CRS OA-8E,Retired,Success,37.9402,-75.4664, USA
CASC,LC-9; Taiyuan Satellite Launch Center; China,2017-11-14,Long March 4C,Fengyun 3D,Active,Success,38.849,111.608, China
ULA,SLC-2W; Vandenberg AFB; California; USA,2017-11-18,Delta II 7920-10C,JPSS-1,Retired,Success,34.742,-120.5724, USA
CASC,LC-16; Taiyuan Satellite Launch Center; China,2017-11-21,Long March 6,Jilin-1 Video 04; 05 & 06,Active,Success,38.849,111.608, China
CASC,LC-3; Xichang Satellite Launch Center; China,2017-11-24,Long March 2C,Yaogan-30 D; E; & F,Active,Success,28.246,102.027, China
Roscosmos,Site 1S; Vostochny Cosmodrome; Russia,2017-11-28,Soyuz 2.1b/Fregat-M,Meteor-M No.2-1 & Rideshares,Active,Failure,51.884,128.334, Russia
VKS RF,Site 43/4; Plesetsk Cosmodrome; Russia,2017-12-02,Soyuz 2.1b,Cosmos 2524,Active,Success,62.927,40.57, Russia
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2017-12-03,Long March 2D,LKW-1,Active,Success,40.958,100.291, China
CASC,LC-2; Xichang Satellite Launch Center; China,2017-12-10,Long March 3B/E,Alcomsat-1,Active,Success,28.246,102.027, China
Arianespace,ELA-3; Guiana Space Centre; French Guiana; France,2017-12-12,Ariane 5 ES,Galileo FOC FM15-FM18,Retired,Success,5.236,-52.768, France
SpaceX,SLC-40; Cape Canaveral AFS; Florida; USA,2017-12-15,Falcon 9 Block 3,CRS-13,Retired,Success,28.3922,-80.6077, USA
Roscosmos,Site 1/5; Baikonur Cosmodrome; Kazakhstan,2017-12-17,Soyuz FG,Soyuz MS-07 (53S),Retired,Success,45.965,63.305, Kazakhstan
Blue Origin,Blue Origin Launch Site; West Texas; Texas; USA,2017-12-17,New Shepard,NS-7,Active,Success,31.4322,-104.7659, USA
MHI,LA-Y1; Tanegashima Space Center; Japan,2017-12-23,H-IIA 202,GCOM-C & SLATS,Active,Success,30.4,130.97, Japan
SpaceX,SLC-4E; Vandenberg AFB; California; USA,2017-12-23,Falcon 9 Block 3,Iridium-4,Retired,Success,34.742,-120.5724, USA
CASC,Site 9401 (SLS-2); Jiuquan Satellite Launch Center; China,2017-12-23,Long March 2D,LKW-2,Active,Success,40.958,100.291, China
